HH_ID,repeat_instance,collection_date,village,total_num_mosq_in_hh,abdominal_status,species_type,collection_week,collection_month_year_combo,sample_id_mosquito,sample_id_head,HbtubCT1_h,HbtubCT2_h,pfr364CT1_h,pfr364CT2_h,pfr364Q1_h,pfr364Q2_h,pf_pcr_infection_status_sample_level_h,pfr364Q_combined_h,hb_status_sample_level_h,sample_id_abdomen,HbtubCT1_a,HbtubCT2_a,pfr364CT1_a,pfr364CT2_a,pfr364Q1_a,pfr364Q2_a,pf_pcr_infection_status_sample_level_a,pfr364Q_combined_a,hb_status_sample_level_a,pf_infection_status_mosquito_level,hb_status_mosquito_level
K12,8,2018-06-11,Kinesamo,4,Half Gravid,An. gambiae,24,6-2018,K12 00025,K12 H00025,NA,NA,NA,NA,NA,NA,negative,NA,negative,K12 A00025,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
K12,8,2018-06-11,Kinesamo,4,Half Gravid,An. gambiae,24,6-2018,K12 00026,K12 H00026,NA,NA,NA,NA,NA,NA,negative,NA,negative,K12 A00026,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
K12,8,2018-06-11,Kinesamo,4,Gravid,An. gambiae,24,6-2018,K12 00027,K12 H00027,NA,NA,NA,NA,NA,NA,negative,NA,negative,K12 A00027,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
M07,27,2018-06-12,Maruti,1,Half Gravid,An. gambiae,24,6-2018,M07 00191,M07 H00191,NA,NA,NA,NA,NA,NA,negative,NA,negative,M07 A00191,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
M01,28,2018-06-12,Maruti,4,Blood Fed,An. gambiae,24,6-2018,M01 00070,M01 H00070,33.514,34.776,NA,NA,NA,NA,negative,NA,positive,M01 A00070,33.026,34.55,NA,NA,NA,NA,negative,NA,positive,negative,positive
M01,28,2018-06-12,Maruti,4,Blood Fed,An. gambiae,24,6-2018,M01 00071,M01 H00071,33.397,35.471,NA,NA,NA,NA,negative,NA,positive,M01 A00071,38.526,33.845,NA,NA,NA,NA,negative,NA,positive,negative,positive
M01,28,2018-06-12,Maruti,4,Blood Fed,An. gambiae,24,6-2018,M01 00072,M01 H00072,NA,NA,NA,NA,NA,NA,negative,NA,negative,M01 A00072,NA,35.849,NA,NA,NA,NA,negative,NA,positive,negative,positive
M01,28,2018-06-12,Maruti,4,Blood Fed,An. gambiae,24,6-2018,M01 00073,M01 H00073,NA,38.143,NA,NA,NA,NA,negative,NA,positive,M01 A00073,36.194,37.204,NA,NA,NA,NA,negative,NA,positive,negative,positive
M15,22,2018-06-12,Maruti,3,Blood Fed,An. gambiae,24,6-2018,M15 00089,M15 H00089,33.602,33.795,34.902,35.434,4.3e-5,3.3e-5,positive,3.8e-5,positive,M15 A00089,NA,33.587,NA,35.875,NA,2.7e-5,positive,2.7e-5,positive,positive,positive
M15,22,2018-06-12,Maruti,3,Blood Fed,An. gambiae,24,6-2018,M15 00090,M15 H00090,36.627,NA,NA,35.065,NA,4e-5,positive,4e-5,positive,M15 A00090,37.183,NA,NA,NA,NA,NA,negative,NA,positive,positive,positive
M15,22,2018-06-12,Maruti,3,Half Gravid,Un-identified,24,6-2018,M15 00091,M15 H00091,36.391,NA,NA,NA,NA,NA,negative,NA,positive,M15 A00091,35.577,NA,35.25,NA,3.6e-5,NA,positive,3.6e-5,positive,positive,positive
M13,17,2018-06-12,Maruti,1,Half Gravid,Un-identified,24,6-2018,M13 00055,M13 H00055,NA,NA,NA,NA,NA,NA,negative,NA,negative,M13 A00055,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
S08,8,2018-06-13,Sitabicha,1,Blood Fed,An. gambiae,24,6-2018,S08 00011,S08 H00011,34.537,34.02,NA,NA,NA,NA,negative,NA,positive,S08 A00011,37.354,34.968,NA,NA,NA,NA,negative,NA,positive,negative,positive
S04,12,2018-06-13,Sitabicha,2,Half Gravid,An. gambiae,24,6-2018,S04 00034,S04 H00034,NA,NA,38.324,NA,3e-6,NA,positive,3e-6,negative,S04 A00034,NA,NA,NA,NA,NA,NA,negative,NA,negative,positive,negative
S04,12,2018-06-13,Sitabicha,2,Blood Fed,An. gambiae,24,6-2018,S04 00035,S04 H00035,31.712,33.033,33.785,33.279,2.6e-5,3.3e-5,positive,2.95e-5,positive,S04 A00035,NA,35.474,NA,NA,NA,NA,negative,NA,positive,positive,positive
K12,9,2018-06-18,Kinesamo,2,Gravid,An. gambiae,25,6-2018,K12 00028,K12 H00028,NA,NA,NA,NA,NA,NA,negative,NA,negative,K12 A00028,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
K12,9,2018-06-18,Kinesamo,2,Gravid,An. gambiae,25,6-2018,K12 00029,K12 H00029,NA,NA,NA,NA,NA,NA,negative,NA,negative,K12 A00029,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
K05,14,2018-06-18,Kinesamo,1,Un-identified,Un-identified,25,6-2018,K05 00038,K05 H00038,NA,NA,NA,NA,NA,NA,negative,NA,negative,K05 A00038,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
K02,12,2018-06-18,Kinesamo,1,Blood Fed,An. gambiae,25,6-2018,K02 00015,K02 H00015,NA,NA,NA,NA,NA,NA,negative,NA,negative,K02 A00015,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
K07,14,2018-06-18,Kinesamo,3,Half Gravid,An. gambiae,25,6-2018,K07 00041,K07 H00041,38.082,NA,NA,NA,NA,NA,negative,NA,positive,K07 A00041,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,positive
K07,14,2018-06-18,Kinesamo,3,Half Gravid,An. gambiae,25,6-2018,K07 00042,K07 H00042,NA,NA,NA,NA,NA,NA,negative,NA,negative,K07 A00042,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
K07,14,2018-06-18,Kinesamo,3,Unfed,Un-identified,25,6-2018,K07 00043,K07 H00043,NA,NA,NA,NA,NA,NA,negative,NA,negative,K07 A00043,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
K10,10,2018-06-18,Kinesamo,3,Half Gravid,An. gambiae,25,6-2018,K10 00019,K10 H00019,NA,NA,NA,NA,NA,NA,negative,NA,negative,K10 A00019,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
K10,10,2018-06-18,Kinesamo,3,Unfed,An. gambiae,25,6-2018,K10 00020,K10 H00020,NA,NA,NA,NA,NA,NA,negative,NA,negative,K10 A00020,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
K10,10,2018-06-18,Kinesamo,3,Half Gravid,An. gambiae,25,6-2018,K10 00021,K10 H00021,NA,NA,NA,NA,NA,NA,negative,NA,negative,K10 A00021,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
M15,23,2018-06-19,Maruti,2,Gravid,An. gambiae,25,6-2018,M15 00092,M15 H00092,NA,NA,NA,NA,NA,NA,negative,NA,negative,M15 A00092,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
M15,23,2018-06-19,Maruti,2,Half Gravid,An. gambiae,25,6-2018,M15 00093,M15 H00093,35.538,NA,36.937,36.257,2e-6,3e-6,positive,2.4999999999999998e-6,positive,M15 A00093,33.685,33.407,NA,NA,NA,NA,negative,NA,positive,positive,positive
M03,20,2018-06-19,Maruti,2,Half Gravid,An. gambiae,25,6-2018,M03 00035,M03 H00035,34.108,36.5,NA,NA,NA,NA,negative,NA,positive,M03 A00035,32.467,33.225,NA,NA,NA,NA,negative,NA,positive,negative,positive
M03,20,2018-06-19,Maruti,2,Unfed,An. gambiae,25,6-2018,M03 00036,M03 H00036,NA,NA,NA,NA,NA,NA,negative,NA,negative,M03 A00036,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
M12,10,2018-06-19,Maruti,1,Gravid,An. gambiae,25,6-2018,M12 00016,M12 H00016,NA,34.204,NA,NA,NA,NA,negative,NA,positive,M12 A00016,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,positive
M01,29,2018-06-19,Maruti,3,Blood Fed,An. gambiae,25,6-2018,M01 00074,M01 H00074,NA,NA,NA,NA,NA,NA,negative,NA,negative,M01 A00074,35.215,34.789,NA,NA,NA,NA,negative,NA,positive,negative,positive
M01,29,2018-06-19,Maruti,3,Half Gravid,An. gambiae,25,6-2018,M01 00075,M01 H00075,NA,NA,NA,NA,NA,NA,negative,NA,negative,M01 A00075,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
M01,29,2018-06-19,Maruti,3,Half Gravid,An. gambiae,25,6-2018,M01 00076,M01 H00076,NA,NA,NA,NA,NA,NA,negative,NA,negative,M01 A00076,NA,35.626,NA,NA,NA,NA,negative,NA,positive,negative,positive
M04,15,2018-06-19,Maruti,2,Half Gravid,An. gambiae,25,6-2018,M04 00037,M04 H00037,NA,NA,NA,NA,NA,NA,negative,NA,negative,M04 A00037,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
M04,15,2018-06-19,Maruti,2,Gravid,An. gambiae,25,6-2018,M04 00038,M04 H00038,NA,NA,NA,NA,NA,NA,negative,NA,negative,M04 A00038,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
S06,15,2018-06-20,Sitabicha,1,Blood Fed,An. gambiae,25,6-2018,S06 00023,S06 H00023,35.106,34.33,NA,NA,NA,NA,negative,NA,positive,S06 A00023,33.764,33.509,NA,NA,NA,NA,negative,NA,positive,negative,positive
S02,10,2018-06-20,Sitabicha,1,Gravid,An. gambiae,25,6-2018,S02 00021,S02 H00021,NA,NA,NA,NA,NA,NA,negative,NA,negative,S02 A00021,NA,39.022,NA,NA,NA,NA,negative,NA,positive,negative,positive
S05,14,2018-06-20,Sitabicha,1,Unfed,An. gambiae,25,6-2018,S05 00022,S05 H00022,NA,NA,NA,NA,NA,NA,negative,NA,negative,S05 A00022,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
S01,19,2018-06-20,Sitabicha,2,Blood Fed,An. gambiae,25,6-2018,S01 00042,S01 H00042,34.873,34.295,NA,NA,NA,NA,negative,NA,positive,S01 A00042,NA,38.565,NA,NA,NA,NA,negative,NA,positive,negative,positive
S01,19,2018-06-20,Sitabicha,2,Blood Fed,An. gambiae,25,6-2018,S01 00043,S01 H00043,NA,NA,NA,NA,NA,NA,negative,NA,negative,S01 A00043,NA,NA,NA,36.261,NA,1.5e-5,positive,1.5e-5,negative,positive,negative
S11,6,2018-06-20,Sitabicha,1,Half Gravid,An. gambiae,25,6-2018,S11 00008,S11 H00008,35.605,34.45,NA,NA,NA,NA,negative,NA,positive,S11 A00008,36.517,35.594,NA,NA,NA,NA,negative,NA,positive,negative,positive
K10,11,2018-06-25,Kinesamo,1,Blood Fed,An. gambiae,26,6-2018,K10 00022,K10 H00022,35.418,33.861,NA,NA,NA,NA,negative,NA,positive,K10 A00022,32.803,32.526,NA,NA,NA,NA,negative,NA,positive,negative,positive
K14,21,2018-06-25,Kinesamo,2,Unfed,An. gambiae,26,6-2018,K14 00050,K14 H00050,34.532,NA,NA,NA,NA,NA,negative,NA,positive,K14 A00050,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,positive
K14,21,2018-06-25,Kinesamo,2,Gravid,An. funestus,26,6-2018,K14 00049,K14 H00049,NA,NA,NA,NA,NA,NA,negative,NA,negative,K14 A00049,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
K11,9,2018-06-25,Kinesamo,1,Blood Fed,An. gambiae,26,6-2018,K11 00012,K11 H00012,36.941,36.501,NA,NA,NA,NA,negative,NA,positive,K11 A00012,37.701,38.241,NA,NA,NA,NA,negative,NA,positive,negative,positive
K07,15,2018-06-25,Kinesamo,3,Half Gravid,An. gambiae,26,6-2018,K07 00044,K07 H00044,35.273,34.879,NA,NA,NA,NA,negative,NA,positive,K07 A00044,38.763,NA,NA,NA,NA,NA,negative,NA,positive,negative,positive
K07,15,2018-06-25,Kinesamo,3,Half Gravid,An. gambiae,26,6-2018,K07 00045,K07 H00045,NA,NA,NA,NA,NA,NA,negative,NA,negative,K07 A00045,NA,37.078,NA,NA,NA,NA,negative,NA,positive,negative,positive
K07,15,2018-06-25,Kinesamo,3,Half Gravid,An. funestus,26,6-2018,K07 00046,K07 H00046,35.656,NA,NA,NA,NA,NA,negative,NA,positive,K07 A00046,NA,35.839,NA,NA,NA,NA,negative,NA,positive,negative,positive
K04,3,2018-06-25,Kinesamo,1,Gravid,An. funestus,26,6-2018,K04 00009,K04 H00009,NA,NA,NA,NA,NA,NA,negative,NA,negative,K04 A00009,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
K12,10,2018-06-25,Kinesamo,4,Blood Fed,An. gambiae,26,6-2018,K12 00030,K12 H00030,39.324,NA,NA,NA,NA,NA,negative,NA,positive,K12 A00030,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,positive
K12,10,2018-06-25,Kinesamo,4,Blood Fed,An. funestus,26,6-2018,K12 00031,K12 H00031,33.246,35.22,NA,NA,NA,NA,negative,NA,positive,K12 A00031,NA,33.187,NA,NA,NA,NA,negative,NA,positive,negative,positive
K12,10,2018-06-25,Kinesamo,4,Blood Fed,An. gambiae,26,6-2018,K12 00032,K12 H00032,NA,NA,NA,NA,NA,NA,negative,NA,negative,K12 A00032,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
K12,10,2018-06-25,Kinesamo,4,Half Gravid,An. gambiae,26,6-2018,K12 00033,K12 H00033,33.189,33.745,NA,NA,NA,NA,negative,NA,positive,K12 A00033,37.458,38.751,NA,NA,NA,NA,negative,NA,positive,negative,positive
K13,18,2018-06-25,Kinesamo,1,Unfed,An. gambiae,26,6-2018,K13 00032,K13 H00032,NA,NA,NA,NA,NA,NA,negative,NA,negative,K13 A00032,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
M12,11,2018-06-26,Maruti,1,Blood Fed,An. gambiae,26,6-2018,M12 00018,M12 H00018,33.898,33.677,NA,NA,NA,NA,negative,NA,positive,M12 A00018,35.965,35.574,NA,NA,NA,NA,negative,NA,positive,negative,positive
M06,22,2018-06-26,Maruti,2,Half Gravid,An. gambiae,26,6-2018,M06 00059,M06 H00059,NA,NA,NA,NA,NA,NA,negative,NA,negative,M06 A00059,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
M06,22,2018-06-26,Maruti,2,Half Gravid,An. gambiae,26,6-2018,M06 00060,M06 H00060,NA,NA,NA,NA,NA,NA,negative,NA,negative,M06 A00060,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
M07,37,2018-06-26,Maruti,1,Blood Fed,Un-identified,26,6-2018,M07 00192,M07 H00192,31.716,30.995,NA,NA,NA,NA,negative,NA,positive,M07 A00192,32.862,31.689,NA,NA,NA,NA,negative,NA,positive,negative,positive
M05,27,2018-06-26,Maruti,1,Half Gravid,An. funestus,26,6-2018,M05 00039,M05 H00039,NA,NA,NA,NA,NA,NA,negative,NA,negative,M05 A00039,32.727,32.926,35.922,33.794,1.3e-5,3.7e-5,positive,2.4999999999999998e-5,positive,positive,positive
M03,24,2018-06-26,Maruti,1,Half Gravid,An. gambiae,26,6-2018,M03 00037,M03 H00037,NA,37.971,NA,NA,NA,NA,negative,NA,positive,M03 A00037,NA,34.485,NA,NA,NA,NA,negative,NA,positive,negative,positive
M16,23,2018-06-26,Maruti,1,Unfed,Un-identified,26,6-2018,M16 00040,M16 H00040,NA,NA,NA,NA,NA,NA,negative,NA,negative,M16 A00040,38.445,NA,NA,NA,NA,NA,negative,NA,positive,negative,positive
M15,28,2018-06-26,Maruti,1,Blood Fed,Un-identified,26,6-2018,M15 00094,M15 H00094,33.391,34.803,37.689,NA,1.3e-5,NA,positive,1.3e-5,positive,M15 A00094,NA,34.797,NA,NA,NA,NA,negative,NA,positive,positive,positive
M01,35,2018-06-26,Maruti,1,Unfed,Un-identified,26,6-2018,M01 00077,M01 H00077,NA,NA,NA,NA,NA,NA,negative,NA,negative,M01 A00077,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
S02,14,2018-06-27,Sitabicha,1,Gravid,An. gambiae,26,6-2018,S02 00022,S02 H00022,NA,NA,NA,NA,NA,NA,negative,NA,negative,S02 A00022,NA,35.552,NA,NA,NA,NA,negative,NA,positive,negative,positive
S05,15,2018-06-27,Sitabicha,1,Blood Fed,An. gambiae,26,6-2018,S05 00023,S05 H00023,30.89,30.612,NA,NA,NA,NA,negative,NA,positive,S05 A00023,31.713,NA,NA,NA,NA,NA,negative,NA,positive,negative,positive
S04,18,2018-06-27,Sitabicha,1,Unfed,An. gambiae,26,6-2018,S04 00036,S04 H00036,NA,NA,NA,NA,NA,NA,negative,NA,negative,S04 A00036,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
S01,25,2018-06-27,Sitabicha,1,Half Gravid,An. gambiae,26,6-2018,S01 00044,S01 H00044,31.945,33.588,NA,NA,NA,NA,negative,NA,positive,S01 A00044,34.231,35.43,NA,NA,NA,NA,negative,NA,positive,negative,positive
K14,27,2018-07-02,Kinesamo,2,Half Gravid,An. gambiae,27,7-2018,K14 00075,K14 H00075,NA,NA,NA,NA,NA,NA,negative,NA,negative,K14 A00075,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
K14,27,2018-07-02,Kinesamo,2,Unfed,An. gambiae,27,7-2018,K14 00076,K14 H00076,NA,NA,NA,NA,NA,NA,negative,NA,negative,K14 A00076,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
K03,15,2018-07-02,Kinesamo,2,Blood Fed,An. gambiae,27,7-2018,K03 00022,K03 H00022,NA,NA,36.229,35.924,3e-6,4e-6,positive,3.5e-6,negative,K03 A00022,38.528,37.254,NA,NA,NA,NA,negative,NA,positive,positive,positive
K03,15,2018-07-02,Kinesamo,2,Blood Fed,An. gambiae,27,7-2018,K03 00023,K03 H00023,36.618,35.657,NA,NA,NA,NA,negative,NA,positive,K03 A00023,36.752,37.815,NA,NA,NA,NA,negative,NA,positive,negative,positive
K10,14,2018-07-02,Kinesamo,2,Blood Fed,Un-identified,27,7-2018,K10 00023,K10 H00023,34.5,32.943,NA,NA,NA,NA,negative,NA,positive,K10 A00023,35.81,NA,NA,NA,NA,NA,negative,NA,positive,negative,positive
K10,14,2018-07-02,Kinesamo,2,Unfed,An. gambiae,27,7-2018,K10 00024,K10 H00024,NA,NA,NA,NA,NA,NA,negative,NA,negative,K10 A00024,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
K09,14,2018-07-02,Kinesamo,1,Half Gravid,An. gambiae,27,7-2018,K09 00020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K09 A00020,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
K12,13,2018-07-02,Kinesamo,2,Half Gravid,An. gambiae,27,7-2018,K12 00034,K12 H00034,NA,NA,NA,NA,NA,NA,negative,NA,negative,K12 A00034,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
K12,13,2018-07-02,Kinesamo,2,Half Gravid,An. gambiae,27,7-2018,K12 00035,K12 H00035,NA,NA,NA,NA,NA,NA,negative,NA,negative,K12 A00035,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
K05,18,2018-07-02,Kinesamo,4,Gravid,Un-identified,27,7-2018,K05 00039,K05 H00039,37.255,NA,NA,NA,NA,NA,negative,NA,positive,K05 A00039,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,positive
K05,18,2018-07-02,Kinesamo,4,Gravid,An. gambiae,27,7-2018,K05 00040,K05 H00040,NA,NA,NA,NA,NA,NA,negative,NA,negative,K05 A00040,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
K05,18,2018-07-02,Kinesamo,4,Blood Fed,Un-identified,27,7-2018,K05 00041,K05 H00041,37.667,36.017,NA,NA,NA,NA,negative,NA,positive,K05 A00041,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,positive
K05,18,2018-07-02,Kinesamo,4,Half Gravid,An. gambiae,27,7-2018,K05 00042,K05 H00042,35.619,NA,NA,NA,NA,NA,negative,NA,positive,K05 A00042,33.177,36.482,NA,NA,NA,NA,negative,NA,positive,negative,positive
K02,15,2018-07-02,Kinesamo,1,Unfed,An. gambiae,27,7-2018,K02 00016,K02 H00016,NA,NA,NA,NA,NA,NA,negative,NA,negative,K02 A00016,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
K07,18,2018-07-02,Kinesamo,3,Blood Fed,An. gambiae,27,7-2018,K07 00047,K07 H00047,NA,36.847,NA,NA,NA,NA,negative,NA,positive,K07 A00047,36.83,37.426,NA,NA,NA,NA,negative,NA,positive,negative,positive
K07,18,2018-07-02,Kinesamo,3,Gravid,An. gambiae,27,7-2018,K07 00048,K07 H00048,NA,NA,NA,NA,NA,NA,negative,NA,negative,K07 A00048,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
K07,18,2018-07-02,Kinesamo,3,Blood Fed,An. gambiae,27,7-2018,K07 00049,K07 H00049,35.6,33.752,NA,NA,NA,NA,negative,NA,positive,K07 A00049,34.164,33.89,NA,35.76,NA,3e-5,positive,3e-5,positive,positive,positive
M05,20,2018-07-03,Maruti,1,Unfed,An. gambiae,27,7-2018,M05 00040,M05 H00040,NA,NA,NA,NA,NA,NA,negative,NA,negative,M05 A00040,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
M07,34,2018-07-03,Maruti,1,Half Gravid,An. gambiae,27,7-2018,M07 00193,M07 H00193,NA,NA,NA,NA,NA,NA,negative,NA,negative,M07 A00193,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
M14,22,2018-07-03,Maruti,1,Half Gravid,An. gambiae,27,7-2018,M14 00071,M14 H00071,NA,NA,NA,NA,NA,NA,negative,NA,negative,M14 A00071,35.821,36.148,NA,NA,NA,NA,negative,NA,positive,negative,positive
M13,23,2018-07-03,Maruti,1,Half Gravid,An. gambiae,27,7-2018,M13 00056,M13 H00056,NA,NA,NA,NA,NA,NA,negative,NA,negative,M13 A00056,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
M16,21,2018-07-03,Maruti,1,Unfed,An. gambiae,27,7-2018,M16 00051,M16 H00051,NA,NA,NA,NA,NA,NA,negative,NA,negative,M16 A00051,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
S05,16,2018-07-04,Sitabicha,1,Half Gravid,An. gambiae,27,7-2018,S05 00024,S05 H00024,NA,NA,NA,NA,NA,NA,negative,NA,negative,S05 A00024,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
S06,18,2018-07-04,Sitabicha,1,Gravid,An. gambiae,27,7-2018,S06 00024,S06 H00024,NA,NA,NA,NA,NA,NA,negative,NA,negative,S06 A00024,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
K14,28,2018-07-09,Kinesamo,1,Half Gravid,An. gambiae,28,7-2018,K14 00051,K14 H00051,NA,NA,NA,NA,NA,NA,negative,NA,negative,K14 A00051,NA,35.611,NA,NA,NA,NA,negative,NA,positive,negative,positive
K07,19,2018-07-09,Kinesamo,1,Unfed,An. gambiae,28,7-2018,K07 00050,K07 H00050,NA,NA,NA,NA,NA,NA,negative,NA,negative,K07 A00050,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
K05,19,2018-07-09,Kinesamo,1,Gravid,Un-identified,28,7-2018,K05 00043,K05 H00043,NA,NA,NA,NA,NA,NA,negative,NA,negative,K05 A00043,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
K02,16,2018-07-09,Kinesamo,1,Half Gravid,An. gambiae,28,7-2018,K02 00017,K02 H00017,NA,NA,NA,NA,NA,NA,negative,NA,negative,K02 A00017,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
M14,23,2018-07-10,Maruti,1,Unfed,An. gambiae,28,7-2018,M14 00072,M14 H00072,NA,NA,NA,NA,NA,NA,negative,NA,negative,M14 A00072,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
M13,24,2018-07-10,Maruti,1,Blood Fed,An. gambiae,28,7-2018,M13 00057,M13 H00057,37.325,39.607,NA,NA,NA,NA,negative,NA,positive,M13 A00057,32.573,32.335,NA,NA,NA,NA,negative,NA,positive,negative,positive
S05,17,2018-07-11,Sitabicha,1,Blood Fed,An. gambiae,28,7-2018,S05 00025,S05 H00025,35.524,34.647,NA,NA,NA,NA,negative,NA,positive,S05 A00025,NA,37.3,NA,NA,NA,NA,negative,NA,positive,negative,positive
S01,26,2018-07-11,Sitabicha,1,Blood Fed,An. gambiae,28,7-2018,S01 00045,S01 H00045,NA,NA,NA,NA,NA,NA,negative,NA,negative,S01 A00045,33.214,33.798,NA,35.742,NA,1.9e-5,positive,1.9e-5,positive,positive,positive
S08,11,2018-07-11,Sitabicha,1,Half Gravid,An. gambiae,28,7-2018,S08 00012,S08 H00012,NA,NA,NA,NA,NA,NA,negative,NA,negative,S08 A00012,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
K03,16,2018-07-16,Kinesamo,1,Half Gravid,An. gambiae,29,7-2018,K03 00024,K03 H00024,NA,NA,NA,NA,NA,NA,negative,NA,negative,K03 A00024,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
K02,17,2018-07-16,Kinesamo,1,Half Gravid,An. gambiae,29,7-2018,K02 00018,K02 H00018,NA,NA,NA,NA,NA,NA,negative,NA,negative,K02 A00018,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
K01,22,2018-07-16,Kinesamo,3,Unfed,An. gambiae,29,7-2018,K01 00067,K01 H00067,NA,NA,NA,NA,NA,NA,negative,NA,negative,K01 A00067,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
K01,22,2018-07-16,Kinesamo,3,Half Gravid,An. gambiae,29,7-2018,K01 00071,K01 H00071,34.989,34.614,NA,NA,NA,NA,negative,NA,positive,K01 A00071,35.854,37.349,NA,NA,NA,NA,negative,NA,positive,negative,positive
K01,22,2018-07-16,Kinesamo,3,Half Gravid,An. gambiae,29,7-2018,K01 00072,K01 H00072,NA,NA,NA,NA,NA,NA,negative,NA,negative,K01 A00072,35.78,NA,NA,NA,NA,NA,negative,NA,positive,negative,positive
K07,20,2018-07-16,Kinesamo,1,Blood Fed,An. gambiae,29,7-2018,K07 00051,K07 H00051,33.116,34.152,NA,NA,NA,NA,negative,NA,positive,K07 A00051,37.077,34.611,NA,NA,NA,NA,negative,NA,positive,negative,positive
M16,22,2018-07-17,Maruti,1,Blood Fed,Un-identified,29,7-2018,M16 00052,M16 H00052,38.878,35.587,NA,NA,NA,NA,negative,NA,positive,M16 A00052,33.258,34.61,NA,NA,NA,NA,negative,NA,positive,negative,positive
M05,25,2018-07-17,Maruti,2,Blood Fed,Un-identified,29,7-2018,M05 00041,M05 H00041,NA,NA,NA,NA,NA,NA,negative,NA,negative,M05 A00041,33.969,38.083,NA,NA,NA,NA,negative,NA,positive,negative,positive
M05,25,2018-07-17,Maruti,2,Unfed,An. gambiae,29,7-2018,M05 00042,M05 H00042,37.374,37.677,NA,NA,NA,NA,negative,NA,positive,M05 A00042,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,positive
M07,35,2018-07-17,Maruti,3,Half Gravid,An. gambiae,29,7-2018,M07 00194,M07 H00194,NA,NA,NA,NA,NA,NA,negative,NA,negative,M07 A00194,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
M07,35,2018-07-17,Maruti,3,Half Gravid,Un-identified,29,7-2018,M07 00195,M07 H00195,NA,NA,NA,NA,NA,NA,negative,NA,negative,M07 A00195,NA,NA,NA,NA,NA,NA,negative,NA,negative,negative,negative
